Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,activity,source_file,time_seconds
1.64,1191820,10.160992,4.429273,5.861006,0.105519,-0.09193,0.117243,squatting,squatting-gisela-01.csv,1.64
1.66,1191840,9.749189,4.692636,6.272809,0.083802,-0.066616,0.127769,squatting,squatting-gisela-01.csv,1.66
1.68,1191860,10.773908,4.697424,5.961562,0.094594,-0.086734,0.140692,squatting,squatting-gisela-01.csv,1.68
1.7,1191880,11.382035,4.481946,5.439626,0.093129,-0.150018,0.207308,squatting,squatting-gisela-01.csv,1.7
1.72,1191900,11.27669,4.343082,5.233725,0.114712,-0.251141,0.276588,squatting,squatting-gisela-01.csv,1.72
1.74,1191920,11.013328,4.161122,5.291186,0.12577,-0.288712,0.296972,squatting,squatting-gisela-01.csv,1.74
1.76,1191940,10.898406,4.050989,5.118803,0.121374,-0.287247,0.269127,squatting,squatting-gisela-01.csv,1.76
1.78,1191960,10.82658,3.998317,4.759673,0.093928,-0.254738,0.213037,squatting,squatting-gisela-01.csv,1.78
1.8,1191980,10.726024,4.098873,4.539406,0.081671,-0.206375,0.14762,squatting,squatting-gisela-01.csv,1.8
1.82,1192000,11.525687,4.232949,4.544195,0.071412,-0.202245,0.083136,squatting,squatting-gisela-01.csv,1.82
1.84,1192020,12.425907,4.419696,4.721366,0.031043,-0.162809,-0.000799,squatting,squatting-gisela-01.csv,1.84
1.86,1192040,12.555194,4.515464,4.501099,-0.026779,-0.137894,-0.041568,squatting,squatting-gisela-01.csv,1.86
1.88,1192060,12.119449,4.879383,4.568137,-0.102055,-0.119642,-0.108583,squatting,squatting-gisela-01.csv,1.88
1.9,1192080,12.129025,5.123591,4.745308,-0.138028,-0.057023,-0.191986,squatting,squatting-gisela-01.csv,1.9
1.92,1192100,13.297397,5.401319,4.793192,-0.171868,0.011058,-0.224628,squatting,squatting-gisela-01.csv,1.92
1.94,1192120,13.632585,5.597643,4.649539,-0.18226,0.096593,-0.190654,squatting,squatting-gisela-01.csv,1.94
1.96,1192140,12.287044,6.052542,4.951209,-0.16574,0.212637,-0.201712,squatting,squatting-gisela-01.csv,1.96
1.98,1192160,10.635044,6.344635,5.674258,-0.141092,0.354795,-0.324018,squatting,squatting-gisela-01.csv,1.98
2.0,1192180,10.893618,6.033388,5.78918,-0.103254,0.400893,-0.402891,squatting,squatting-gisela-01.csv,2.0
2.02,1192200,11.468226,5.434838,5.612009,-0.108184,0.408887,-0.326417,squatting,squatting-gisela-01.csv,2.02
2.04,1192220,11.051635,5.243302,5.78918,-0.151351,0.38717,-0.133364,squatting,squatting-gisela-01.csv,2.04
2.06,1192240,10.184934,5.295974,5.985504,-0.183593,0.353329,0.013057,squatting,squatting-gisela-01.csv,2.06
2.08,1192260,9.682152,5.300763,5.913678,-0.158945,0.299637,0.013856,squatting,squatting-gisela-01.csv,2.08
2.1,1192280,9.624691,5.066131,5.588067,-0.081271,0.224495,-0.018919,squatting,squatting-gisela-01.csv,2.1
2.12,1192300,9.44752,4.774038,5.425261,-0.006129,0.151217,-0.005596,squatting,squatting-gisela-01.csv,2.12
2.14,1192320,9.399636,4.496311,5.272032,0.051827,0.103254,0.009193,squatting,squatting-gisela-01.csv,2.14
2.16,1192340,9.097966,4.299986,5.33907,0.045032,0.073011,0.015855,squatting,squatting-gisela-01.csv,2.16
2.18,1192360,8.829816,3.907337,5.252879,0.021583,0.070879,0.002265,squatting,squatting-gisela-01.csv,2.18
2.2,1192380,8.628703,3.849876,5.329493,-0.014256,0.087266,-0.003997,squatting,squatting-gisela-01.csv,2.2
2.22,1192400,8.374918,3.643975,5.233725,-0.068348,0.103254,0.01359,squatting,squatting-gisela-01.csv,2.22
2.24,1192420,8.614338,3.734955,4.807557,-0.125371,0.103121,0.037571,squatting,squatting-gisela-01.csv,2.24
2.26,1192440,8.303091,4.01747,4.836287,-0.136962,0.101922,0.032642,squatting,squatting-gisela-01.csv,2.26
2.28,1192460,7.905654,4.175488,4.965574,-0.087533,0.104587,-0.042634,squatting,squatting-gisela-01.csv,2.28
2.3,1192480,7.632715,3.825934,4.994305,-0.069946,0.169337,-0.131766,squatting,squatting-gisela-01.csv,2.3
2.32,1192500,7.819463,3.270479,4.472369,0.008527,0.121773,-0.140825,squatting,squatting-gisela-01.csv,2.32
2.34,1192520,8.288726,2.815581,3.754108,-0.031443,0.20824,-0.102188,squatting,squatting-gisela-01.csv,2.34
2.36,1192540,8.063671,2.461239,3.371036,-0.03424,0.146021,-0.017187,squatting,squatting-gisela-01.csv,2.36
2.38,1192560,6.133945,2.336741,3.29921,-0.098991,0.096459,0.040769,squatting,squatting-gisela-01.csv,2.38
2.4,1192580,3.706224,2.092532,3.260903,-0.100057,0.215835,-0.033041,squatting,squatting-gisela-01.csv,2.4
2.42,1192600,2.786851,1.661576,3.035848,-0.05236,0.344136,-0.203044,squatting,squatting-gisela-01.csv,2.42
2.44,1192620,3.648763,1.383849,2.604892,-0.06102,0.371582,-0.301636,squatting,squatting-gisela-01.csv,2.44
2.46,1192640,4.395754,1.249773,2.346318,-0.10885,0.328548,-0.281384,squatting,squatting-gisela-01.csv,2.46
2.48,1192660,4.256891,1.225831,2.240973,-0.151484,0.238884,-0.210639,squatting,squatting-gisela-01.csv,2.48
2.5,1192680,3.739743,1.460463,2.576161,-0.182926,0.16987,-0.12124,squatting,squatting-gisela-01.csv,2.5
2.52,1192700,3.998317,2.121263,3.155558,-0.18719,0.1307,-0.054758,squatting,squatting-gisela-01.csv,2.52
2.54,1192720,5.501875,2.743755,3.672705,-0.151084,0.053559,-0.038637,squatting,squatting-gisela-01.csv,2.54
2.56,1192740,7.824251,3.351882,4.19943,-0.120441,-0.061686,-0.018519,squatting,squatting-gisela-01.csv,2.56
2.58,1192760,9.600749,3.438074,4.453215,-0.110982,-0.12617,0.057822,squatting,squatting-gisela-01.csv,2.58
2.6,1192780,9.639056,3.351882,4.534618,-0.124305,-0.178397,0.184658,squatting,squatting-gisela-01.csv,2.6
2.62,1192800,9.303867,3.342306,4.520253,-0.108983,-0.239816,0.259401,squatting,squatting-gisela-01.csv,2.62
2.64,1192820,9.504981,3.907337,4.572925,-0.134963,-0.288712,0.227426,squatting,squatting-gisela-01.csv,2.64
2.66,1192840,8.197746,4.012682,4.812346,-0.118309,-0.218632,0.108317,squatting,squatting-gisela-01.csv,2.66
2.68,1192860,7.187394,3.921702,5.042189,-0.077807,-0.063685,-0.03877,squatting,squatting-gisela-01.csv,2.68
2.7,1192880,7.508216,3.730166,4.850653,-0.066749,0.068348,-0.124838,squatting,squatting-gisela-01.csv,2.7
2.72,1192900,8.331821,3.677494,4.553771,-0.058089,0.084069,-0.102322,squatting,squatting-gisela-01.csv,2.72
2.74,1192920,8.748413,3.65834,4.477157,-0.042767,0.040103,-0.040103,squatting,squatting-gisela-01.csv,2.74
2.76,1192940,8.963891,3.734955,4.424485,-0.033574,-0.029044,0.030643,squatting,squatting-gisela-01.csv,2.76
2.78,1192960,9.006987,3.782839,4.568137,-0.020917,-0.082603,0.079806,squatting,squatting-gisela-01.csv,2.78
2.8,1192980,9.294291,3.816358,4.616021,-0.007594,-0.110182,0.100989,squatting,squatting-gisela-01.csv,2.8
2.82,1193000,9.093178,3.706224,4.481946,0.001199,-0.10392,0.116577,squatting,squatting-gisela-01.csv,2.82
2.84,1193020,8.892065,3.672705,4.434062,0.00373,-0.082337,0.132565,squatting,squatting-gisela-01.csv,2.84
2.86,1193040,8.78672,3.567361,4.381389,0.011325,-0.042634,0.118709,squatting,squatting-gisela-01.csv,2.86
2.88,1193060,8.623915,3.452439,4.333505,0.00826,-0.013057,0.085934,squatting,squatting-gisela-01.csv,2.88
2.9,1193080,8.681376,3.289633,4.266468,-0.007994,0.011458,0.05196,squatting,squatting-gisela-01.csv,2.9
2.92,1193100,8.796297,3.227384,4.22816,-0.018119,0.009726,0.025314,squatting,squatting-gisela-01.csv,2.92
2.94,1193120,9.212888,3.385401,4.189853,-0.008394,-0.000533,-0.014123,squatting,squatting-gisela-01.csv,2.94
2.96,1193140,9.074024,3.39019,4.165911,0.005596,0.018119,-0.059421,squatting,squatting-gisela-01.csv,2.96
2.98,1193160,8.714894,3.399766,4.309563,-0.001599,0.031709,-0.098058,squatting,squatting-gisela-01.csv,2.98
3.0,1193180,8.66701,3.552995,4.46758,-0.017453,0.064884,-0.13856,squatting,squatting-gisela-01.csv,3.0
3.02,1193200,8.8777,3.615245,4.563348,-0.024914,0.06555,-0.182793,squatting,squatting-gisela-01.csv,3.02
3.04,1193220,9.165004,3.634398,4.46758,-0.042767,0.039303,-0.16494,squatting,squatting-gisela-01.csv,3.04
3.06,1193240,9.174581,3.653552,4.390966,-0.058222,-0.015322,-0.100323,squatting,squatting-gisela-01.csv,3.06
3.08,1193260,9.083601,3.787627,4.472369,-0.082337,-0.062885,-0.048763,squatting,squatting-gisela-01.csv,3.08
3.1,1193280,8.422802,3.873818,4.477157,-0.095926,-0.030643,-0.03504,squatting,squatting-gisela-01.csv,3.1
3.12,1193300,8.350976,3.940856,4.544195,-0.084335,-0.005995,-0.066216,squatting,squatting-gisela-01.csv,3.12
3.14,1193320,8.681376,3.912126,4.400543,-0.080472,0.03877,-0.085135,squatting,squatting-gisela-01.csv,3.14
3.16,1193340,8.619126,3.787627,4.34787,-0.076874,0.070346,-0.084868,squatting,squatting-gisela-01.csv,3.16
3.18,1193360,8.542512,3.74932,4.34787,-0.066349,0.095394,-0.092995,squatting,squatting-gisela-01.csv,3.18
3.2,1193380,8.413225,3.811569,4.43885,-0.074343,0.125904,-0.108717,squatting,squatting-gisela-01.csv,3.2
3.22,1193400,8.504205,3.926491,4.520253,-0.065283,0.149086,-0.136162,squatting,squatting-gisela-01.csv,3.22
3.24,1193420,8.686164,3.950433,4.481946,-0.049429,0.161609,-0.146288,squatting,squatting-gisela-01.csv,3.24
3.26,1193440,8.662222,3.926491,4.453215,-0.037038,0.188122,-0.140026,squatting,squatting-gisela-01.csv,3.26
3.28,1193460,8.465898,3.835511,4.515464,-0.032908,0.207175,-0.13483,squatting,squatting-gisela-01.csv,3.28
3.3,1193480,8.221688,3.663129,4.458004,-0.045032,0.220897,-0.123905,squatting,squatting-gisela-01.csv,3.3
3.32,1193500,8.06846,3.605668,4.453215,-0.077008,0.210505,-0.10925,squatting,squatting-gisela-01.csv,3.32
3.34,1193520,8.293514,3.682282,4.443638,-0.084069,0.210772,-0.112047,squatting,squatting-gisela-01.csv,3.34
3.36,1193540,7.781156,3.639187,4.481946,-0.087133,0.241149,-0.135496,squatting,squatting-gisela-01.csv,3.36
3.38,1193560,7.235278,3.29921,4.189853,-0.083936,0.264864,-0.152417,squatting,squatting-gisela-01.csv,3.38
3.4,1193580,6.617573,2.70066,3.490746,-0.09113,0.247144,-0.092729,squatting,squatting-gisela-01.csv,3.4
3.42,1193600,5.66947,2.240973,3.026271,-0.113913,0.164407,0.037172,squatting,squatting-gisela-01.csv,3.42
3.44,1193620,6.545747,2.628834,3.145981,-0.104187,0.014922,0.127369,squatting,squatting-gisela-01.csv,3.44
3.46,1193640,5.166687,2.011129,3.021482,-0.061553,0.122306,0.16081,squatting,squatting-gisela-01.csv,3.46
3.48,1193660,3.615245,1.905785,3.160346,-0.092596,0.144556,0.160544,squatting,squatting-gisela-01.csv,3.48
3.5,1193680,4.31914,1.604115,2.614468,-0.067149,0.068614,0.170936,squatting,squatting-gisela-01.csv,3.5
3.52,1193700,5.48751,1.924938,2.72939,-0.083136,-0.064217,0.179196,squatting,squatting-gisela-01.csv,3.52
3.54,1193720,7.31668,2.078167,2.858677,-0.059288,-0.203711,0.215435,squatting,squatting-gisela-01.csv,3.54
3.56,1193740,5.770026,2.15957,3.141193,-0.090464,-0.200779,0.267129,squatting,squatting-gisela-01.csv,3.56
3.58,1193760,5.300763,2.499547,3.615245,-0.08287,-0.276455,0.260734,squatting,squatting-gisela-01.csv,3.58
3.6,1193780,5.410896,2.288857,3.428497,-0.067415,-0.279253,0.209573,squatting,squatting-gisela-01.csv,3.6
3.62,1193800,7.800309,2.561796,3.53863,-0.104054,-0.420744,0.339873,squatting,squatting-gisela-01.csv,3.62
3.64,1193820,9.380483,3.198653,4.161122,-0.113913,-0.522933,0.640176,squatting,squatting-gisela-01.csv,3.64
3.66,1193840,7.852982,4.19943,5.051765,-0.053692,-0.471505,0.749292,squatting,squatting-gisela-01.csv,3.66
3.68,1193860,5.707777,4.750096,5.894525,0.045832,-0.292709,0.539187,squatting,squatting-gisela-01.csv,3.68
3.7,1193880,5.961562,4.491522,6.220136,0.133231,-0.141625,0.174933,squatting,squatting-gisela-01.csv,3.7
3.72,1193900,9.375694,4.13718,5.913678,0.135629,-0.1311,-0.007861,squatting,squatting-gisela-01.csv,3.72
3.74,1193920,11.48738,4.055778,5.588067,0.060221,-0.125504,0.046231,squatting,squatting-gisela-01.csv,3.74
3.76,1193940,9.840169,4.448427,5.90889,-0.025447,-0.081005,0.115778,squatting,squatting-gisela-01.csv,3.76
3.78,1193960,8.695741,4.668694,6.426037,-0.033574,-0.036505,0.03464,squatting,squatting-gisela-01.csv,3.78
3.8,1193980,9.5385,4.448427,6.05733,-0.030776,0.048629,-0.059954,squatting,squatting-gisela-01.csv,3.8
3.82,1194000,10.912771,4.194642,5.626374,-0.078473,0.046764,-0.083403,squatting,squatting-gisela-01.csv,3.82
3.84,1194020,10.879252,4.046201,5.544971,-0.150285,0.006262,-0.009726,squatting,squatting-gisela-01.csv,3.84
3.86,1194040,9.662998,4.362236,5.961562,-0.186923,0.055957,0.02638,squatting,squatting-gisela-01.csv,3.86
3.88,1194060,9.270349,4.58729,6.224925,-0.189855,0.100057,-0.041835,squatting,squatting-gisela-01.csv,3.88
3.9,1194080,10.290278,4.477157,5.841852,-0.162409,0.054891,-0.107384,squatting,squatting-gisela-01.csv,3.9
3.92,1194100,11.51611,4.46758,5.60722,-0.151217,-0.065417,-0.087533,squatting,squatting-gisela-01.csv,3.92
3.94,1194120,11.022904,4.659117,5.674258,-0.173201,-0.127103,-0.024381,squatting,squatting-gisela-01.csv,3.94
3.96,1194140,9.634268,4.951209,5.875371,-0.189855,-0.128435,-0.026646,squatting,squatting-gisela-01.csv,3.96
3.98,1194160,9.203311,5.137957,5.822699,-0.176931,-0.075542,-0.100456,squatting,squatting-gisela-01.csv,3.98
4.0,1194180,10.012551,4.879383,5.655105,-0.153749,-0.046364,-0.158279,squatting,squatting-gisela-01.csv,4.0
4.02,1194200,11.674128,4.515464,5.434838,-0.146821,-0.076741,-0.10845,squatting,squatting-gisela-01.csv,4.02
4.04,1194220,11.238382,4.362236,5.688623,-0.218632,-0.066482,0.025181,squatting,squatting-gisela-01.csv,4.04
4.06,1194240,10.132261,4.730943,5.999869,-0.267528,-0.050628,0.053159,squatting,squatting-gisela-01.csv,4.06
4.08,1194260,10.036493,4.726154,5.870583,-0.259135,-0.020118,-0.024781,squatting,squatting-gisela-01.csv,4.08
4.1,1194280,10.338163,4.644751,5.683835,-0.263265,-0.047031,-0.080205,squatting,squatting-gisela-01.csv,4.1
4.12,1194300,10.314221,4.544195,5.875371,-0.259801,-0.048629,-0.087933,squatting,squatting-gisela-01.csv,4.12
4.14,1194320,10.266336,4.343082,6.114791,-0.25194,-0.02145,-0.054225,squatting,squatting-gisela-01.csv,4.14
4.16,1194340,10.716447,4.132392,6.215348,-0.265397,-0.005862,-0.004397,squatting,squatting-gisela-01.csv,4.16
4.18,1194360,11.128249,4.098873,5.904101,-0.294441,-0.042501,0.032775,squatting,squatting-gisela-01.csv,4.18
4.2,1194380,11.36767,4.343082,5.530606,-0.302568,-0.134697,0.021317,squatting,squatting-gisela-01.csv,4.2
4.22,1194400,11.128249,4.525041,5.353435,-0.268594,-0.207041,-0.018652,squatting,squatting-gisela-01.csv,4.22
4.24,1194420,10.836157,4.252102,5.257667,-0.197982,-0.240749,-0.038504,squatting,squatting-gisela-01.csv,4.24
4.26,1194440,10.82658,3.792415,5.070919,-0.176265,-0.217966,0.002931,squatting,squatting-gisela-01.csv,4.26
4.28,1194460,10.668563,3.567361,5.152322,-0.208374,-0.179462,0.020118,squatting,squatting-gisela-01.csv,4.28
4.3,1194480,11.133038,3.53863,5.214571,-0.268594,-0.157346,-0.025181,squatting,squatting-gisela-01.csv,4.3
4.32,1194500,11.693281,3.677494,5.003881,-0.353196,-0.141358,-0.069813,squatting,squatting-gisela-01.csv,4.32
4.34,1194520,11.420342,4.127604,5.080496,-0.424741,-0.143224,-0.142557,squatting,squatting-gisela-01.csv,4.34
4.36,1194540,11.827356,4.620809,5.377377,-0.427806,-0.105386,-0.242481,squatting,squatting-gisela-01.csv,4.36
4.38,1194560,12.105083,4.908113,5.679047,-0.397296,-0.001332,-0.289911,squatting,squatting-gisela-01.csv,4.38
4.4,1194580,11.956643,5.104438,5.875371,-0.380775,0.123239,-0.311894,squatting,squatting-gisela-01.csv,4.4
4.42,1194600,11.45865,5.315128,5.956774,-0.35293,0.238084,-0.375179,squatting,squatting-gisela-01.csv,4.42
4.44,1194620,10.907983,5.233725,6.177041,-0.327882,0.3043,-0.468308,squatting,squatting-gisela-01.csv,4.44
4.46,1194640,10.91756,5.181053,6.53617,-0.33441,0.311361,-0.537588,squatting,squatting-gisela-01.csv,4.46
4.48,1194660,11.042058,5.185841,6.727707,-0.340273,0.297239,-0.545449,squatting,squatting-gisela-01.csv,4.48
4.5,1194680,10.893618,5.453991,6.636727,-0.349865,0.322553,-0.486427,squatting,squatting-gisela-01.csv,4.5
4.52,1194700,10.170568,5.554548,6.684611,-0.332145,0.246478,-0.340806,squatting,squatting-gisela-01.csv,4.52
4.54,1194720,9.639056,5.319916,6.785168,-0.276588,0.160144,-0.238084,squatting,squatting-gisela-01.csv,4.54
4.56,1194740,9.519346,4.812346,6.651093,-0.253273,0.063418,-0.157346,squatting,squatting-gisela-01.csv,4.56
4.58,1194760,9.313444,4.43885,6.564901,-0.26473,-0.011325,-0.096326,squatting,squatting-gisela-01.csv,4.58
4.6,1194780,9.212888,4.434062,6.38773,-0.313626,-0.024381,-0.076208,squatting,squatting-gisela-01.csv,4.6
4.62,1194800,9.203311,4.362236,6.0286,-0.327616,-0.067548,-0.0874,squatting,squatting-gisela-01.csv,4.62
4.64,1194820,9.351752,4.371812,5.760449,-0.302701,-0.128035,-0.079806,squatting,squatting-gisela-01.csv,4.64
4.66,1194840,9.035717,4.247314,5.746084,-0.264064,-0.187856,-0.047164,squatting,squatting-gisela-01.csv,4.66
4.68,1194860,8.801085,4.118027,5.731719,-0.213703,-0.206642,-0.021717,squatting,squatting-gisela-01.csv,4.68
4.7,1194880,8.916007,3.96001,5.535394,-0.218632,-0.185724,-0.010259,squatting,squatting-gisela-01.csv,4.7
4.72,1194900,8.743625,3.878607,5.291186,-0.213703,-0.172401,0.009326,squatting,squatting-gisela-01.csv,4.72
4.74,1194920,8.346188,3.768473,5.281609,-0.138294,-0.17893,0.022783,squatting,squatting-gisela-01.csv,4.74
4.76,1194940,7.905654,3.739743,5.3678,-0.138028,-0.122839,0.015322,squatting,squatting-gisela-01.csv,4.76
4.78,1194960,7.551312,3.576937,5.224148,-0.116844,-0.083669,-0.024381,squatting,squatting-gisela-01.csv,4.78
4.8,1194980,7.73806,3.32794,4.869806,-0.106985,-0.06928,-0.055158,squatting,squatting-gisela-01.csv,4.8
4.82,1195000,7.814674,3.102885,4.343082,-0.094461,-0.083003,-0.031443,squatting,squatting-gisela-01.csv,4.82
4.84,1195020,7.661446,2.949656,3.8403,-0.035839,-0.115778,0.045299,squatting,squatting-gisela-01.csv,4.84
4.86,1195040,6.80911,2.762909,3.758897,0.02145,-0.111914,0.116844,squatting,squatting-gisela-01.csv,4.86
4.88,1195060,5.597643,2.715025,3.892972,0.066882,-0.029044,0.134564,squatting,squatting-gisela-01.csv,4.88
4.9,1195080,4.989516,2.485181,3.96001,0.084735,0.098724,0.060887,squatting,squatting-gisela-01.csv,4.9
4.92,1195100,5.439626,2.255338,3.758897,0.098325,0.173201,-0.042234,squatting,squatting-gisela-01.csv,4.92
4.94,1195120,5.880159,2.049437,3.414132,0.093262,0.20411,-0.100856,squatting,squatting-gisela-01.csv,4.94
4.96,1195140,5.051765,1.953669,3.385401,0.070879,0.248743,-0.115511,squatting,squatting-gisela-01.csv,4.96
4.98,1195160,4.673482,2.145205,3.605668,0.055025,0.279253,-0.174799,squatting,squatting-gisela-01.csv,4.98
5.0,1195180,4.405331,2.1883,3.44765,-0.007328,0.374913,-0.225827,squatting,squatting-gisela-01.csv,5.0
5.02,1195200,4.343082,2.030283,3.284845,-0.033308,0.412351,-0.213969,squatting,squatting-gisela-01.csv,5.02
5.04,1195220,4.79798,2.078167,3.217807,-0.037038,0.268061,-0.12617,squatting,squatting-gisela-01.csv,5.04
5.06,1195240,6.186617,2.37026,3.366248,-0.032775,0.037172,0.001732,squatting,squatting-gisela-01.csv,5.06
5.08,1195260,7.493851,2.63841,3.620033,-0.00453,-0.159211,0.121107,squatting,squatting-gisela-01.csv,5.08
5.1,1195280,8.437167,2.96881,3.940856,0.010658,-0.310162,0.223029,squatting,squatting-gisela-01.csv,5.1
5.12,1195300,9.184157,3.433285,4.362236,0.000799,-0.396763,0.287779,squatting,squatting-gisela-01.csv,5.12
5.14,1195320,9.543288,3.596091,4.400543,-0.008127,-0.375446,0.251807,squatting,squatting-gisela-01.csv,5.14
5.16,1195340,9.65821,3.514688,4.031836,-0.015721,-0.375845,0.20944,squatting,squatting-gisela-01.csv,5.16
5.18,1195360,9.955091,3.62961,3.912126,-0.044632,-0.399028,0.162675,squatting,squatting-gisela-01.csv,5.18
5.2,1195380,9.241618,3.653552,4.027047,-0.063418,-0.349466,0.125237,squatting,squatting-gisela-01.csv,5.2
5.22,1195400,7.872135,3.672705,4.266468,-0.05196,-0.238484,0.054092,squatting,squatting-gisela-01.csv,5.22
5.24,1195420,7.699753,3.572149,4.381389,-0.032908,-0.105119,-0.033175,squatting,squatting-gisela-01.csv,5.24
5.26,1195440,8.236053,3.53863,4.285621,-0.03424,0.011058,-0.072078,squatting,squatting-gisela-01.csv,5.26
5.28,1195460,8.834604,3.505111,4.189853,-0.056224,0.067149,-0.048896,squatting,squatting-gisela-01.csv,5.28
5.3,1195480,9.284714,3.576937,4.103662,-0.070746,0.033974,0.020251,squatting,squatting-gisela-01.csv,5.3
